id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	final_label	method	human_verified
29241	كل القوة الضعين جوة مرتزقة النهب المسلح جوة الفاشر عايشين زي الفار في الحفر كان عندكم قدرة حررو انفسكم وامرقو من الحفر شمو هواء لكن الضعين دي الحديبة ام الدنيا بلد النظار محروسة بالرجال	war_corpus	dehumanizing	HATE	HATE	HATE	1	HATE	full_agreement	
29243	تم قصف عربات مقاتلة للمليشيا المتمردة بصواريخ موجهه بعد ان عبرت كبري شمبات قادمة من بحري الى ام درمان واحالتها الى رماد جرائم_الدعم_السريع الدعم_السريع_مليشيات_ارهابية	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29245	البشريات ناصر مختار الله اكبر الله اكبر تم استسلام كيكل واسر سفيان بريمة واكثر من ١٦٠ مقاتل مرتزق و٧٠ عربية الخرطوم_مقبرة وبل_الجنجويد	war_corpus	hate_political	HATE	HATE	HATE	1	HATE	full_agreement	
29254	ماينوم ابطال المشتركة بعد تطهير وادي امبار بالكامل،حيث دمرت معاقل ومعسكرات مليشيا الجنجويد،موقعة بهم خسائر فادحة في الارواح والعتاد تقدموا لمحاور جديدة ورسالة قوية الى المرتزق الذغاوي عبد الله شغب،الذي هرب مع من تبقى من المرتزقة تاركا وراءه جثث القتلى والجرحى والمعدات المحترقة نصر_من_الله_وفتح_قريب	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29257	لأنه الدولة الدينية في المبدأ اقصائية لغير المؤمنين بدين الدولة ، و حتخليهم مواطنين من الدرجة التانية	old_twitter	random_no_keyword	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
29258	مشاهدات ميدانية حسب الرصد الميداني داخل ولايه الجزيره المحتله من قبل مليشيات الغدر السريع اتساع رقعه المقاومة الشعبيه بصوره كبيره جدا داخل القرى لدرجه اجبرت المليشيات الانسحاب من اغلب تلك القرى الملاحظ ان كثافه الجماهير هي السلاح الوحيد حتى الان دعواتكم لاهل الجزيره المقاومة_الشعبية التعبئة_العامة	war_corpus	neutral_news	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29261	اختارو ناس بتشبهكم في الروح ما في الصفات ولا في الشكل عشان المشوار طووويل	war_corpus	threats	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29264	والي الجزيرة الولاية جاهزة للفتك باي قوة متمردة تدخل الولاية ونعمل بكفاءة لضبط الطابور الخامس والي الجزيرة انا ما دعامي اي زول يقول محايد ضد القوات المسلحة	war_corpus	hate_political	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
29276	تمايزت الصفوف تماما في معركة الانتصار لثورة شعبنا وتحرير بلادنا من صلف الانقلابيين مرة والى الابد، وهي معركة واجبة لن نؤجلها مليونية25نوفمبر لاتفاوض_لاشراكة_لاشرعية	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29284	والله لو رايتم التهليل والتكبير في الفاشر لمجرد سماع صوت الطائرة وبداية الاسقاط لما نمتم ساعة، انها والله بشرى للقوم وبداية نصر باذن الله المليشيا عقب الاحتفالات بدات في التدوين خوفا ورهبة وانتقاما لتكسر نفوس المحاصرين المبتهجة لكن نقول لهم ان هؤلاء لن يخذلهم الله باذن الله	war_corpus	threats	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29290	الوطنيين الاوفياء الموجودين في نيروبي امشوا مكان الموتمر ده وابطلوا هذا الهرج والمرج والعفن عفن العفن غير مرغوب في ساسة وجنجويد يدخلون شعبا في طاحونة الحرب من جديد الجيش حماية وامان وسلام	war_corpus	humanitarian	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29292	وزير الجيش الاسرائيلي كاتس وافقنا على خطط جيش الدفاع الاسرائيلي لهزيمة حماس في غزة من خلال قصف مكثف، واخلاء المدنيين، والمناورة البرية قريبا، ستفتح بوابات الجحيم على حماس حتى يقبلوا شروط اسرائيل اطلاق سراح الرهائن ونزع السلاح والا، ستواجه مدينة غزة مصير رفح وبيت حانون	war_corpus	violence_reporting	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
29294	التحرش بي القوات المسلحة قاصد لمن نقول للدعامة جنجويد	old_twitter	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29311	حصل شفتو دعامى ميت فى الاشاره او القيادة او المصفى خالد سلك الا تبحث عن بيان ادانة فى سفتك الجيش المره دى عمل ليك باليمون والله الجيش اشتغل شغل كتامي ناشف والله العظيم جثث الجنجويد بالكوم في معارك اليومين المضت	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29312	حصاد_قادة_الجنجويد العقيد خلا مصعب احمد محمد محمود مسؤول امدادات وقود الجنجويد والناطق الرسمي السابق اصيب بطلقة خطيرة في الفك ، الان طريح الفراش بين الحياة والموت التحية لابطال المشتركة	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
29326	كل الشوارع دم كل البيوت احزان كل الوطن موجوع حق الشهيد لو راح انا و انت مسؤولين موكب سقوط المجلس العسكري الانقلابي. #الأُبيض_تنزف	old_twitter	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29338	كبرى شمبات لا دمره الجيش و لا دمره الجنجويد دمرته دولة نحبها و تحبنا	war_corpus	violence_incitement	HATE	HATE	HATE	1	HATE	full_agreement	
29343	قُتل المعتصمون في يوم 8رمضان ولم يتم التحقيق وواصلت قحت التفاوض قُتل المعتصمون في يوم 10رمضان ولم يتم التحقيق وواصلت قحت التفاوض قُتل المعتصمون في يوم 29رمضان ولم يتم التحقيق وواصلت قحت التفاوض قُتل طلاب مدينة الأبيض اليوم في 29يوليو والنتيجة ستكون أيضاً كالعادة. #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29350	الامير شغال زيارات خارجية بصلح العلاقات الخارجية الخربوها الفلول	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29353	دا أنسب وقت نستحضر فيو جملة شهيدنا عبد العظيم لقد تعبنا يا صديقي، لكن لا يمكننا الاستلقاء أثناء المعركة" تعبنا فعلاً ، لكن مستحييل بعد كل الوصلناو نرجع. نحن لسه الطرف الأقوى وقربنا نصل وحنصل! و حنقتلعهم اقتلاعاً والله العظيم.	old_twitter	hate_tribal	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
29354	استنفار مزارعي ولاية كسلا الانتفاضة_الشعبية_المسلحة اعلان_التعبئة_العامة	war_corpus	dehumanizing	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
29364	الامارات دويلة الشر لم تكتف الامارات بقتل الالاف وتشريد الملايين عبر دعمها المستمر لمليشيا الدعم السريع الفيديو المرفق يكشف عن شحنة جديدة من الاسلحة والذخائر انتقلت من تشاد، ام جرس، الى السودان، لتواصل الامارات مسيرتها في نشر والدمار والدماء وعند الله تجتمع الخصوم	war_corpus	threats	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29367	اصلا هو سيدنا عيسي لو نزل حينزب عشان يقتل الكيزان	old_twitter	profanity	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
29375	معسكر زمزم الهجوم الاول و الثاني تم التصدي لهم وتكبدت فيه الجنجويد خسائر فاضحة الان ابطال يصدون هجوم الثالث دعواتكم لهم	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
29379	تتعرض الطفولة في السودان منذ بدء التمرد لاسوا الانتهاكات في تاريخ البلاد من خلال خطف الاطفال وتجنيدهم والزج بهم في المعارك وقبل ذلك استهدافهم وقتلهم بشكل ممنهج وبمختلف الاساليب الشنيعة على يد ميليشيا الجنجويد سما_السودان	war_corpus	gender_hate	HATE	HATE	HATE	1	HATE	full_agreement	
29390	من الكلام مع الشباب الموجودين في امدرمان وتقديرهم لضخامة السحب الناتجة من الحريق، يبدو لي الجنجويد دمروا المصفاة وتحت سحابة الدخان تمت عملية انسحاب بعدما الدخان حجب الطيران والمسيرات الحريق هدفه تغطية عملية الانسحاب والله اعلم	war_corpus	violence_incitement	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
29403	وحيجي يوم النَّاس الشايفة اعتصام القيادة برنامج وجكس ودنيا ولبس حتندم فيه ساااي تأنيب ضمير كيف انا عامل كده وفي ناس ضحو بحياته عشان انا كمواطن سوداني تتوفر لي اهم احتياجاتي وانعم بحياة كريمة وافضل قمه الحزن والله #تسقط__بس	old_twitter	profanity	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29405	موكبة نااااااار يااااخ ودنوباوي تمام وما في كلام تسقط _بس	old_twitter	hate_tribal	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29407	صعب وكعب لكن الكلبه البتتزوج دعامي دا ياهو مستواها والقحاتيه برض نفس المستوي مافي زول راس مربع يجي يقول لي دي اعراض عشان ما تسمع شي ما يعجبك داير تنظر تجي تشيل سلاحك مع الرجال وتعمل لينا بيان بالعمل يا كمان تقعد تنظر مع اخواتك	war_corpus	hate_political	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
29410	كمين ناجح لابطال الفرقة السادسة مشاه و القوات المشتركة تم تدمير عدد 4 مدرعه اماراتيه و استلام 9 مقتل 16 جنجويدي و اصطياد 5 من المرتزقة الكولومبيين الان هم في قبضة القوات	war_corpus	hate_political	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
29417	(;القوات_المسلحة;)">القوات_المسلحة: تمرد أفراد جهاز المخابرات فوضىٰ تتطلب الحسم الفوري وكل الخيارات مفتوحة أمامنا.	old_telegram	hate_political	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
29419	#الجرافات_المصرية من يوقفها تدمير ممنهج لثرواتنا في البحر الاحمر وتجريف وتدمير للشعب المرجانية	old_twitter	profanity	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
