priority	id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	majority_label	human_label
16958	22584	جسر الحلفايا يزدحم بالمواطنين العائدين وصفوف في انتظار المرور عبره لبيوتهم وشباب كثر منهم للانضمام للصفوف الامامية مع الكدراوية الحمد لله كثيرا ومبروووك العودة التي ما كانت بلا توفيق الله وتضحية رجال سالت دمائهم بلا من او اذى او معرفة حتى كدراوية فوووو الله غالب طارق محمد خالد	war_corpus	dehumanizing	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16959	22585	اكثر من 260 قتيلا في اشتباكات قبلية بين السلامات وبني هلبة يوم الاحد والاثنين في منطقة كبم بجنوب دارفور fur24	war_corpus	violence_reporting	NEUTRAL	HATE	NEUTRAL	2	NEUTRAL	
16960	22587	معاااااييير الكيزان اجاده النفاق التصفيق للقتل والتعذيب إن يكون لك دور في خداع الشعب إن تفعل ما لا تقول ان تكون شخص انتهازي بكره الموكب موكب الحركه الطلابية #تسقط_بس #مدن_السودان_تنتفض #موكب2ابريل	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	
16961	22590	المقاييس بالجزيرة تستعد لابادة 120 طنا من البضائع الفاسدة لقراءة الخبر بالكامل اضغط على الرابط	war_corpus	violence_reporting	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16962	22593	قوى الحرية والتغيير نداء عاجل شعبنا الأبي، ثورتنا تتقدم تحت حماية الشعب، فهو الحامي الأول والأخير لها، ولن تروعه محاولات فض الاعتصام ومحاولات ترويع الثوار السلميين بالعنف. #السودان_التصعيد_الثوري #اعتصام_القياده_العامه	old_twitter	revolution_terms	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16963	22596	قبل كم سنة في الهند كل دقيقة بغتصبو بنت وكل يوم بنتحر زول اوربي او ياباني او ملحد وات زا هيل التدين بدي الناس الحاجات دي ودي دراسة يا برو اطلع عليها انصحك	war_corpus	religious_sectarian	OFFENSIVE	HATE	HATE	2	HATE	
16964	22597	هجوم موجه تانيه علي جبل اوليا	war_corpus	violence_reporting	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
16965	22603	لتخرج اقرب المدن الى قلب مدينتا تجوب المسافة لتلفت انظار البلاد الى قضية السلام والتعايش السلمي بين المكونات، وتخط اول مواكب ثورة السلام عابرة للخرائط والحدود من كسلا حتى بورتسودان مرورا باروما وسواكن، وترسم اول معالم النضال صوب السلام بالحناجر لا الرصاص والخناجر	war_corpus	humanitarian	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16966	22607	الايموشنات دي عملوها عشان ننهي بيها الونسة فلما ارسل ليك ايموشن افصلا مني ما ترسل لي واحد تاني	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
16967	22610	الله اكبر الله اكبر شمال كردفان القوات المسلحة تدمر 27 عربة قتالية للعدو منها 14 عربه مصفحة في منطقه غرب ابوقعود وهلاك اكثر من 180 فطيس وعدد كبير من الجرحي اليوم بحمد الله وقواتنا تتقدم بثبات والحمد لله نصر من الله وفتح قريب	war_corpus	violence_incitement	NEUTRAL	HATE	NEUTRAL	2	NEUTRAL	
16968	22613	ملحد لو نكر ربنا حينكر كل حقيقة موضوعية غالبا ودا الخام منه بتفرع حاجات زي المؤمن بالعلوم وغيرهم لكن معظمهم لو م كلهم م بيؤمنو بان في خير او شر و م بعرفو يعرفو الحاجات دي	war_corpus	religious_sectarian	OFFENSIVE	NEUTRAL	OFFENSIVE	2	OFFENSIVE	
16969	22616	رمضان احلي مع قدوم اللاعب الجديد ، السيادة الجوية نسور_الجو	war_corpus	profanity	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16970	22619	عزمي عبد الرازق يكتب في حضرة الانهيار كان المحافظ غائبا السودان اليوم_نيوز عاجل اليوم نيوز نافذتك على اخر الاخبار والمستجدات	war_corpus	neutral_news	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16971	22623	انا وتلاتة انفار في السودان دا الوحيدين الماعملنا صورنا بتطبيق الانمي داك كدي الما عمل صورتو يجمع هنا	war_corpus	dehumanizing	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16972	22629	طيب خليها تنزل لينا سكرينشوت انو الود دا سفهها!؟	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	
16973	22634	ارهقني الوقوف على روحي اين كتفك؟ ا	war_corpus	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	
16974	22635	نقلا عن الصحفية زمزم خاطر انباء تفيد بتعرض بعثة حجاج شمال دارفور الى هجوم مسلح ووقوع ضحايا جرحى وشهداء وتم نهب جميع الممتلكات جنجويد_رباطه	war_corpus	neutral_news	HATE	HATE	NEUTRAL	2	HATE	
16975	22636	في انتظار هدف من ملك ملوك فيران افريقيا	old_twitter	dehumanizing	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16976	22641	من الصباح ما قلتا #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
16977	22642	اللي قاعد يسوي السومة يعتبر قلة أدب	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	
16978	22643	"أزمة وعي" في تاريخ كوبا النضالي، يقال إنه تم القبض على تشي جيفارا في مخبئه،وانتهت أسطورة كفاحه بوشاية من راعي أغنام!. وحين سأل أحدهم الراعي: لماذا وشيت برجل قضى حياته في الدفاع عنكم وعن حقوقكم؟! أجاب الراعي: كانت حروبه مع الجنود تروّع أغنامي…!! وفي تاريخ مصر الحديث بعد مقاومة:	old_twitter	dehumanizing	OFFENSIVE	NEUTRAL	OFFENSIVE	2	OFFENSIVE	
16979	22644	في زول صاحي ولا براي	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
16980	22648	من ارض المعركة دعامي لقناة اشاوس الدعم السريع متواجد الان في مدني حي الرياض	war_corpus	hate_political	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16981	22649	حينما اراد الله وصف نبيه ، لم يصف نسبه او ماله او شكله ، لكن قال تعالى وانك لعلى خلق عظيم قيمتك باخلاقك	war_corpus	violence_incitement	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16982	22658	انا ممكن أجي على حالي عشان ارضي واطيب خاطر انسان واللهماعشان حاجة أو ما مجروحة منهم مثلا لأ والله بس ما يهون على اشوف زول زعلان حتي لو زعلني كمان ما بقدر اغمض عيني حتي،،، دا شي جواي وفطرة فيني انا ببكي قبلو اصلا‍.	old_telegram	profanity	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
16983	22660	هذه الـ "أشتاقُك" وحدها جيشٌ من الكلام أولهُ عند قائلها وآخرهُ عند مقصدها	old_twitter	profanity	OFFENSIVE	NEUTRAL	OFFENSIVE	2	OFFENSIVE	
16984	22661	ممتاز مع انه كبير عليهم	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
16985	22662	البرهان من المعاقيل هؤلاء الخونة عرضوا علي منذ الاسبوع الاول للحرب الخروج من القيادة واكون سليم و ما تجيك حاجة و الزول الجاب لي الرسالة دي قلت ليه كلام لن ينساه الى يوم القيامة	war_corpus	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	
16986	22665	ادروب سكران فل بيشاغل ليهو في واحدة يا جمال الكون ياجمال توتيل ياجمال القاش فجاة باروكتها وقعت وظهرت صلعتها قال ليها يا جمال فرفور	war_corpus	dehumanizing	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	
16987	22666	اشتهر البقارة بجنوب وغرب كردفان بغناء المردوم أو المردوع. ونمثل له بأغاني عبد القادر سالم مثل أغنية الليموني واللوري حل بي وغيرها ويمتاز المردوم بخلاف الجراري بسرعة الايقاع وقوته #تراث_وعادات_سودانيه	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16988	22668	ابناء السلامات بالمليشيا يعلنون التمرد علي قيادة الجنجويد ، ويتهمون الماهرية بالسيطرة والجبن في القتال	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	
16989	22670	بيان فلتواجه تحركات فلول النظام البائد بالحزم المطلوب ولاه_الثوره_المدنيين تحديات_الفتره_الانتقاليه اعلام التجمع 8 ديسمبر 2019م	war_corpus	neutral_news	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
16990	22672	هدا كلام ربنا واضح ف الاية وانا وانتي واي زول عارفة ملحده ومنهي أنك تترحم عليها وماف زول حدد مصيرها كلامنا كلو فأنك ما تترحمي على غير المسلمين اتعاطف بس ما تترحم.	old_twitter	religious_sectarian	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	
16991	22676	قصه حقيقه بعد مقتل عدد كبير من عيال سياره ف الجيلي بي مسيره لم يستحمل الدعامي عيد عيسي حمدان الصدمه وجن ركب الزلط وقام اخونا عيد اليوم بقتل 13 دعامي اخرين نيران صديقه	war_corpus	violence_reporting	OFFENSIVE	HATE	HATE	2	HATE	
16992	22677	الخوف الله يبتليك واحد من اولادك يخشها	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	
16993	22678	ه لاك قائدين من اقارب حميدتي تمكنت القوات المشتركة من تدمير عدد من متحركات المليشيا في منطقة المالحة بشمال دارفور وبحسب المصادر فان معارك المالحة شهدت مقتل كل من النقيب خلا طه مدلل والمقدم خلا حامد دلول الذين تجمعهم صلة قرابة لقائد التمرد حميدتي الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	
16994	22681	مقتلة و جغم الخوي 3 وشبكة الصياد جابت بناني شقرة جقر المحمودي ود ناظر عسلاية ود ام زقدة لحق ولدو الخرطوم كملت شبابكم وكردفان تكمل شيابكم قوووووووداااااام الله غالب طارق محمد خالد	war_corpus	violence_reporting	OFFENSIVE	HATE	HATE	2	HATE	
16995	22687	ربنا يرحمه بس شكله ما حصل جربها.	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
16996	22688	ابشري خلاص دايره كم كرتونه	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
16997	22689	صفحة النهب السريع فيها مليون متابع دنيا زايلي	war_corpus	violence_reporting	NEUTRAL	OFFENSIVE	NEUTRAL	2	NEUTRAL	
16998	22690	ما عشان هو اسلامي و بيدعو لدولة اسلاميه نعارضو من حقو و بتفق معاهو في النقطه دي لكن للاسف ماف حل غير انو نحن نخت يدنا في يد القاتل لانو ببساطه نحن في الدوله الساحه السياسيه بتاعتها كلها قتله بصوره او بأُخرى	old_twitter	violence_reporting	OFFENSIVE	HATE	HATE	2	HATE	
16999	22693	‏علي أن أعبد الله كما أمرني	old_telegram	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
17000	22695	ما بحب اشنف الاكل وهو قدامي	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
17001	22697	المشكله انو نحنا بنقول الكيزان بتاعين محاصصات وحراميه وطلعنا عليهم وشلناهم وللأسف جينا قبلنا بي خياراتم وهو حمدوك حمدوك لا يصلح وزير ناهيك عن رئيس وزراء الناس البتقول شكرا حمدوك خليهم يورونا بشكرو علي شنو..؟؟ كان علي قبض البشير وشرزمتو ديل اتقبضو قبال يجي من اثيوبيا	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	
17002	22698	الحنك هسي ما في موت #زول_الله لانو كلنا ميتين الحنك في الصيوانات الدقوها الجكس ياخ هههه طلعت اسد يا #زول_الله ههه	old_twitter	violence_reporting	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	
17003	22701	مدرب كورة والله لحدت هسه نحنا ماعارفين الناس دي لاعبة بي ياتو خطة؟ 4-2-4وللا ؟خطه هجومية وللادفاعية وللاشنو ذااتو كل دقيقة جايبين فيهم قون ووأي لاعب من الفريق الخصم يقرب على خط طوالي بيفتحو فيهو نار والحاجة الما أدونا ليها كولو كولو إنو تشكيلة الفريق أصلو ما بتتغير	old_twitter	profanity	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
17004	22703	دا قديم لكن سمح شديد	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
17005	22706	انا: مالك ياخ صارة وشك؟؟ اضحكي ياخ	old_telegram	random_no_keyword	NEUTRAL	OFFENSIVE	NEUTRAL	2	NEUTRAL	
17006	22708	ا عبد الحميد الافندي كلام من ذهب	war_corpus	hate_tribal	OFFENSIVE	OFFENSIVE	NEUTRAL	2	OFFENSIVE	
17007	22711	الخندق الحفروه الجنجويد بين ام صميمة والخوي اصبح وبال عليهم تركوا عرباتهم وفروا هاربين اثناء مطاردة الجيش لهم	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	
17008	22713	ابطالنا في الفاشر ال 23 والمتك سدد الله الرمي	war_corpus	violence_incitement	HATE	NEUTRAL	HATE	2	HATE	
17009	22715	في ناس الميوت عليها حق	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	
17010	22721	والله كرهني عديل اكتب رسالة القاا محمد ردة	old_telegram	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	
17011	22722	#عصينا صباح الخير علي كل الحالمين بسودان أفضل ولعنة الله والتاريخ والناس أجمعين علي الكيزان ومن يؤيدهم ويدافع عنهم من يحمل فكرهم	old_twitter	hate_political	OFFENSIVE	HATE	HATE	2	HATE	
17012	22723	انت خايك معاي حاجات زي دي ما شبهك زاتو ما تكون زول	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	
17013	22724	الكاهن القائد الاعلى لقوات الشعب المسلحه الفريق اول ركن عبدالفتاح البرهان رئيس المجلس السيادي لدى تفقده اهلنا بمنطقة الصمود والجساره ودالنوره شغل يختلف امن ياجن ود الغناوة دوله	war_corpus	profanity	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	
