text	label
هو ماف غش كدة كدة اذا طلع كذاب واسقطناه محتاجين الحلول فالمشكله وين نبداها من هسي نمشي اعتصامنا زي كل يوم وزي ما عاملين نقاط موية واكل وعيادات نعمل كورنر بتاع التخطيط والحلول واصلا مستحيل الشعب دا ما يكون فيه ناس تخطيط واقتصاد وقانون سو ناس تحمس وناس تخطط	NEUTRAL
عاجل وكالة تسنيم الايرانية على المواطنين الابتعاد عن مخزن النفط الذي تعرض لهجوم اسرائيلي غرب طهران لتسهيل الاغاثة	NEUTRAL
مستحيل تكوني قذره وواطيه للحد دا انتي واعيه لي البحصل دا موش عارفه ٱلاء بالنسبه لي شنو حرام عليك تختيني في الموقف دا	OFFENSIVE
لاحظوا يا شباب مضمون البيان استمرار العمل القضائي (كيزان) استمرار الولاة (كيزان) الإبقاء على وكلاء الوزارات (كيزان) الإبقاء على السفراء (كيزان) المجلس العسكري ....كيزان #مدن_السودان_تنتفض #اعتصام_القياده_العامه	HATE
‏;وكلما طيّب العبد خلوتَه؛ طيّب الله في القبر	NEUTRAL
كانت ملتقى "لمة راب" الأولى زمن	NEUTRAL
شوية تعاوير كدا يا بوحه عالبايظ يعني	OFFENSIVE
أعفي ميتينو زاتو أما آن للثورة أن تأتي أكلها بتعين ولاة مدنيين. #شكرا_حمدوك	NEUTRAL
انا وين!؟؟ انا الجابني هنا شنو؟!! انعليك ابو دي نومة يا انسان	OFFENSIVE
سنتابع معكم نشر جميع الفيديوهات ونقل الافراح والبشريات خلال اليوم ان شاء الله تابعو منصاتنا على مواقع التواصل الاجتماعي الخرطوم_مقبرة_الجنجويد	HATE
عبد الوهاب البرهان لمن كنا بنحذرو من الدعم السريع ما تجو تعملو لينا بطل بدخل ليكم شبشبي في حلقكم اقوال_خلدها_التاريخ	OFFENSIVE
قالت الامم المتحدة ان قوات الدعم السريع والمليشيات التابعة لها، اختطفت اكثر من 160 امراة وفتاة، عانين من ظروف اشبه العبودية جاء ذلك في تقرير الامين العام للامم المتحدة، انطونيو غويتيريش، الذي قدمه لمجلس الامن عن الاوضاع السودان من يناير الى ديسمبر 2023 سودانية24 بلد_في_شاشة	NEUTRAL
انباء عن استشهاد دكتور صديق عثمان وابنه اثر هجوم مسيرة ب عد بابكر تفاصيل الخبر على الرابط اخبار_السودان السودان_الان السودان عاجل السودان_اليوم الراي_السوداني الاخبار_العاجلة تابعنا على تيلجرام	NEUTRAL
عاجل استلام دبابة T55 من مليشيا الجنجويد المتمردة اليوم ٤ يوليو ٢٠٢٣ فيديو تويتر لايك شير الجنجويد_مليشيات_ارهابية	HATE
التوقيع عليه يوم الاربعاء الحادي عشر من مايو الحالي ليدشن حقبة جديدة من الممارسة السياسية القاعدية كما نهيب بكل الثوار و الثائرات بتجذير الممارسة السياسية القاعدية في كل بلادنا و اعلان حقبة سياسية عنوانها ان الشعب هو من يقرر مصيره من المهم ان نشيد بالعمل الذي انخرطت فيه	NEUTRAL
أهو دي دائما آخرة الهزار مع الاشكال دي تستاهلو أكتر من كدا كمان	OFFENSIVE
اذا سعر الجازولين عالمياً ب٢٠ وانت بتشتري ب٤ج ال١٦ دي بدفعها منو الحكومه كدعم للمحروقات وحالياً عايزه ترفعها منك وتخليك تشتري الجاز بسعر برا ودي ما مشكله المشكله انها عايزه تبيع ليك كل شي بسعر برا لكن تديك راتب بسعر جوه	NEUTRAL
نرجع نرفع شعار تسقط بس تاني لا تفاوض و لا كلام و لا خوف و لا تراجع بس تسقط بس #تسقط_بس #اعتصام_القيادة_العامة #السودان_التصعيد_الثوري	NEUTRAL
غدا اخر يوم للتقديم لوظيفة مدير مشروعات بشركة شيكان للتامين التفاصيل في قناة الوظائف في الرابط بالتوفيق للجميع	NEUTRAL
نفذت طائراتنا المقاتلة غارات جوية مكثفة، هاجمت تجمعات المليشيا واستهدفت متحركاتهم الفزع في الجيلي هذه الضربات كانت قوية ومدمرة، وهدفها الرئيسي كان الحاق الهزيمة بالمتمردين وتقليص قوتهم وقطع امداداتهم ، تم تحقيق تقدم كبير في معركتنا ضد هؤلاء العناصر الارهابية	NEUTRAL
رحماك يا ملاك هواكَ ملكني اقول انساك هواكَ هلكني هلكني ملكني و جنني	NEUTRAL
عمر البشير طال عمره و	OFFENSIVE
استسلام قائد بارز يثير ضجة كبيرة داخل الدعم السريع السودان اليوم_نيوز عاجل اليوم نيوز نافذتك على اخر الاخبار والمستجدات	NEUTRAL
إن الذين آمنوا وعملوا الصالحات لهم جنات النعيم [لقمان:8]	NEUTRAL
تزيين الجداريات بشعارات الثورة وذكرى الشهداء الخالدة المخاطبات الثورية في اماكن التجمعات في الجوامع والاسواق والدواوين للثوار ان يعملوا على الاعلام والاعداد وفق ما يرونه مناسبا في اطار السلمية والاهداف العامة لثورتنا الباسلة اعلام تجمع المهنيين السودانيين ١٧ يونيو ٢٠١٩م	NEUTRAL
كاكا يحدد موقفه من السودان ومراقبون يفضحون تناقضه السودان اليوم_نيوز عاجل اليوم نيوز نافذتك على اخر الاخبار والمستجدات	NEUTRAL
العقيد الرڪن زڪى عبد الله متحرك عزم الرجال المتحرك من ڪرري الي امدرمان سلاح المهندسين نصر من الله وفتح قريب	NEUTRAL
فلسطين وزارة الصحة 14 وفاة و4319 اصابة جديدة بفيروس كورونا في فلسطين خلال ال24 ساعة الماضية	NEUTRAL
*شهاب نايم يا خالتي نعمة	OFFENSIVE
هروح مع الكرش في المستشفى غالبا بنكون منتظرين البييي حقنا	NEUTRAL
عيال عوين جرو بل بس	OFFENSIVE
فإذا باعها وقبض ثمنها اشترى مباشرة من نفس دكان البائع ما يحتاجه المنزل من سكر وطحين وأرز وشاي ثم يرجع إلى منزله	NEUTRAL
هو يسرقنا بكل براءة ويقتلنا بكل احترام بالغ عندما عرض مصير ملايين السودانين للخطر وشرعو في تفكيك وخصخصه المؤسسات العامه لرهن مصير البلاد للاجنبي ارادو للسودان ان يظل ضعيفا منهارا راكعا تحت اقدام الدول الاجنبيه والبنك الدولي #اضراب5مارس #الشارع_بس #تسقط_بس	HATE
البنات العايشات في السودان سوبرهيروز مفروض يكون في كوميكس وأفلام ومسلسلات وفيديوقيمز عنهم وحاااطصمللاااه ما عدا الكوزات.. ديل يستاهلو السودان تماما	OFFENSIVE
جماعة انا يادوب صحيت و عندي امل اني حطلع القى بنزين زط	NEUTRAL
التفكير خطوة أولى لأغلب الناس اللي سعوا في تطوير نفسهم.. مرات الحاجة دي بتوصلك لمعرفة أعمق بذاتك.. حاولي قدر المم…	NEUTRAL
جانب من صلاة الجمعة وعودة الحياة والامن والاستقرار بالجنينة عقب تحرير غرب دارفور من مليشيا البرهان والفلول معركة_الديمقراطية حراس_الثورة_المجيدة	HATE
اسوأ حاجة اثناء عبور المواكب الناس الواقفين في الشارع علي الاقل مفروض تهتف وما تركبو الموكب ما مشكلة لاكن السكات بقي شيييين لمتين لمتين لمتين #موكب10مارس #تسقط_بس	NEUTRAL
مسرحية شارع الشهيدة عوضية عجبنا بطولة: عبدالرحمن الخضر وآخرون-	NEUTRAL
حتى اللحظه الاشتباكات قائمه على اطراف خرمانا اي حديث عن تهدئة منفي وعاري عن الصحه	NEUTRAL
دخلتو في المتصفح جرا طوالي	OFFENSIVE
خلونا في كوتينهو والساعات القادمه يشباب	NEUTRAL
عيال الضيوف كردفان مقبرتكم تكملو جتتتتت لمتابعة كافة اخبار السودان والتغطيات اولا باول من مصادر موثوقة وبتحديثات فورية تابع قناة الاخبار على الواتساب من الرابط الخرطوم_نيوز الخرطوم_مقبرة_الجنجويد السودان	HATE
